,I,II,v1,v2,v3,v4,v5,v6
47,39,-196,-748,-1071,-803,-660,-361,-142
48,8,-294,-697,-1076,-862,-666,-407,-169
49,-11,-323,-644,-974,-841,-622,-399,-181
50,-13,-317,-586,-888,-733,-568,-391,-235
51,-79,-365,-519,-808,-689,-552,-364,-205
52,-74,-335,-423,-702,-620,-496,-369,-223
53,-64,-333,-329,-619,-519,-417,-349,-221
54,-79,-288,-278,-514,-455,-375,-313,-207
55,-105,-268,-229,-469,-439,-341,-290,-208
56,-126,-203,-204,-446,-423,-354,-288,-232
57,-119,-196,-172,-431,-389,-331,-273,-228
58,-108,-133,-158,-350,-349,-322,-245,-192
59,-102,-118,-152,-347,-294,-272,-238,-210
60,-85,-108,-137,-265,-245,-249,-209,-174
61,-58,-74,-137,-247,-223,-241,-211,-163
62,-76,-64,-85,-241,-191,-218,-168,-140
63,-73,-53,-118,-214,-196,-213,-159,-139
64,-88,-51,-87,-201,-208,-196,-170,-130
65,-111,-36,-67,-193,-208,-181,-175,-136
66,-110,-30,-54,-192,-207,-190,-150,-115
67,-111,-24,-49,-180,-189,-173,-153,-115
68,-105,-11,-47,-164,-193,-165,-151,-115
69,-92,-6,-44,-163,-190,-156,-164,-109
70,-90,-11,-47,-155,-177,-150,-164,-115
71,-73,-9,-38,-156,-195,-168,-171,-123
72,-68,-27,-45,-147,-195,-177,-173,-124
73,-82,-36,-37,-155,-201,-173,-185,-130
74,-80,-41,-37,-163,-200,-176,-177,-133
75,-81,-43,-32,-160,-209,-194,-179,-132
76,-73,-52,-36,-161,-212,-199,-179,-138
77,-77,-41,-32,-152,-197,-197,-167,-138
78,-73,-38,-43,-163,-192,-183,-176,-135
79,-68,-39,-50,-165,-198,-186,-185,-130
80,-64,-35,-67,-170,-213,-181,-185,-125
81,-65,-31,-64,-166,-213,-181,-180,-136
82,-54,-24,-76,-150,-218,-183,-178,-137
83,-60,-28,-67,-149,-211,-181,-182,-133
84,-44,-14,-57,-140,-205,-188,-173,-137
85,-42,-14,-50,-129,-203,-187,-180,-134
86,-46,-18,-47,-120,-196,-177,-184,-143
87,-50,-14,-48,-111,-201,-184,-184,-155
88,-51,-23,-52,-109,-201,-178,-191,-153
89,-42,-40,-57,-115,-201,-187,-194,-149
90,-44,-40,-66,-116,-205,-189,-190,-147
91,-47,-42,-66,-114,-205,-188,-180,-149
92,-43,-45,-70,-111,-215,-186,-182,-146
93,-43,-42,-66,-107,-214,-185,-176,-141
94,-32,-48,-74,-113,-206,-187,-179,-141
95,-28,-43,-83,-111,-208,-183,-182,-136
96,-34,-42,-93,-116,-202,-180,-182,-139
97,-35,-51,-95,-114,-195,-183,-183,-146
98,-31,-48,-98,-108,-197,-182,-190,-142
99,-33,-49,-100,-105,-195,-172,-188,-140
100,-34,-55,-97,-105,-187,-161,-182,-144
101,-38,-61,-83,-103,-183,-157,-179,-146
102,-36,-64,-71,-92,-191,-157,-171,-147
103,-35,-64,-82,-96,-201,-161,-167,-144
104,-36,-66,-83,-112,-202,-158,-172,-150
105,-35,-65,-78,-110,-198,-166,-176,-152
106,-33,-56,-85,-110,-195,-166,-183,-153
107,-36,-52,-77,-109,-193,-165,-187,-159
108,-36,-50,-81,-108,-199,-162,-187,-161
109,-26,-55,-87,-107,-192,-164,-185,-157
110,-25,-53,-87,-95,-189,-156,-181,-161
111,-18,-48,-88,-90,-184,-165,-184,-159
112,-13,-58,-93,-96,-194,-167,-192,-163
113,-16,-63,-96,-100,-206,-164,-195,-171
114,-20,-72,-102,-101,-206,-174,-191,-170
115,-20,-70,-103,-105,-200,-167,-194,-165
116,-18,-67,-102,-101,-199,-159,-179,-162
117,-19,-71,-98,-101,-192,-157,-172,-159
118,-22,-71,-89,-101,-195,-164,-171,-157
119,-30,-79,-96,-95,-192,-167,-173,-166
120,-33,-75,-97,-94,-190,-152,-180,-164
121,-37,-67,-90,-95,-182,-145,-178,-167
122,-28,-55,-95,-81,-185,-143,-181,-164
123,-26,-59,-100,-76,-184,-147,-181,-166
124,-29,-52,-104,-77,-173,-146,-171,-166
125,-29,-38,-112,-79,-167,-151,-171,-161
126,-20,-35,-113,-77,-162,-144,-174,-157
127,-24,-29,-111,-75,-160,-138,-177,-162
128,-32,-18,-115,-65,-152,-143,-171,-159
129,-38,-21,-119,-63,-142,-139,-175,-157
130,-35,-29,-104,-54,-143,-125,-169,-159
131,-38,-39,-106,-46,-143,-126,-170,-167
132,-38,-52,-105,-36,-139,-130,-176,-168
133,-38,-50,-104,-36,-141,-125,-173,-164
134,-50,-52,-107,-47,-138,-119,-176,-160
135,-61,-48,-111,-54,-143,-122,-174,-161
136,-59,-53,-115,-54,-157,-118,-172,-162
137,-60,-52,-113,-45,-157,-118,-167,-161
138,-62,-53,-124,-58,-146,-121,-169,-172
139,-65,-50,-124,-49,-130,-110,-165,-168
140,-60,-43,-116,-24,-119,-104,-157,-159
141,-54,-37,-110,-23,-106,-99,-157,-151
142,-42,-30,-112,-14,-98,-86,-153,-153
143,-43,-19,-116,-9,-98,-84,-151,-155
144,-43,-13,-113,-10,-88,-75,-138,-146
145,-42,0,-117,-11,-85,-76,-133,-135
146,-28,14,-113,-6,-85,-62,-123,-137
147,-23,24,-103,9,-80,-49,-113,-126
148,-19,25,-112,19,-55,-47,-102,-129
149,-25,25,-114,20,-43,-58,-107,-125
150,-21,32,-119,25,-43,-46,-107,-122
151,-22,38,-119,28,-48,-49,-111,-128
152,-11,40,-128,38,-38,-56,-111,-123
153,-9,41,-126,37,-34,-54,-105,-120
154,-13,45,-128,43,-24,-53,-100,-114
155,-18,44,-125,44,-21,-47,-91,-101
156,-16,36,-127,47,-26,-35,-89,-99
157,-11,44,-122,62,-26,-28,-77,-97
158,-12,39,-138,54,-9,-23,-73,-99
159,-7,40,-136,57,1,-8,-65,-82
160,-2,50,-137,69,0,3,-51,-69
161,2,44,-140,66,-7,11,-43,-64
162,10,46,-147,70,1,5,-33,-58
163,11,48,-149,68,14,13,-26,-63
164,19,59,-160,74,37,28,-27,-58
165,16,51,-153,72,35,34,-25,-51
166,14,63,-159,65,32,40,-26,-61
167,26,85,-150,66,30,34,-18,-56
168,35,90,-166,68,44,48,-14,-62
169,31,106,-163,65,37,43,-10,-45
170,39,103,-173,50,35,40,-15,-42
171,42,96,-176,44,8,33,-25,-51
172,50,89,-185,39,-7,8,-32,-58
173,34,68,-182,22,-14,11,-37,-62
174,43,56,-186,9,-11,10,-41,-64
175,42,32,-179,-2,-32,3,-45,-69
176,28,23,-181,-21,-46,-8,-50,-75
177,20,28,-172,-28,-60,-16,-43,-77
178,18,20,-173,-51,-61,-14,-54,-95
179,12,13,-158,-58,-74,-33,-58,-95
180,15,16,-158,-72,-96,-48,-72,-93
181,7,-1,-156,-88,-108,-64,-79,-107
182,0,-1,-155,-90,-124,-72,-92,-115
183,6,-15,-158,-103,-127,-75,-95,-122
184,14,-18,-158,-106,-140,-80,-93,-129
185,13,-37,-154,-110,-152,-87,-98,-130
186,4,-49,-153,-125,-164,-99,-107,-142
187,-3,-51,-153,-134,-177,-104,-110,-152
188,-7,-55,-156,-135,-187,-105,-115,-155
189,-14,-54,-154,-139,-185,-118,-121,-155
190,-11,-53,-153,-154,-189,-128,-128,-165
191,-16,-57,-146,-161,-200,-144,-142,-174
192,-24,-60,-133,-161,-212,-155,-148,-172
193,-35,-64,-134,-175,-220,-159,-153,-182
194,-36,-72,-122,-171,-225,-154,-158,-177
195,-37,-78,-133,-178,-230,-151,-156,-185
196,-46,-82,-132,-187,-236,-155,-159,-189
197,-53,-88,-131,-184,-244,-156,-158,-192
198,-55,-97,-133,-190,-255,-168,-167,-198
199,-61,-101,-135,-204,-262,-172,-168,-203
200,-61,-104,-135,-207,-274,-178,-167,-196
201,-55,-96,-133,-207,-264,-179,-164,-192
202,-64,-89,-127,-207,-267,-177,-160,-193
203,-66,-92,-129,-205,-268,-180,-162,-188
204,-67,-90,-116,-205,-268,-178,-160,-186
205,-72,-90,-115,-205,-269,-172,-160,-193
206,-75,-89,-105,-197,-266,-169,-159,-189
207,-72,-82,-103,-197,-264,-167,-158,-192
208,-64,-80,-99,-188,-268,-167,-162,-184
209,-61,-87,-107,-191,-277,-176,-164,-185
210,-64,-90,-115,-196,-280,-181,-167,-193
211,-64,-89,-119,-195,-284,-188,-176,-198
212,-56,-91,-122,-197,-284,-198,-182,-205
213,-56,-82,-119,-197,-288,-198,-186,-200
214,-63,-82,-123,-196,-284,-198,-183,-199
215,-73,-86,-121,-191,-288,-198,-182,-197
216,-72,-86,-114,-192,-291,-195,-171,-192
217,-83,-87,-114,-192,-282,-195,-176,-204
218,-83,-88,-108,-192,-286,-204,-183,-198
219,-84,-91,-108,-198,-291,-207,-183,-196
220,-89,-84,-98,-192,-290,-205,-184,-189
221,-89,-76,-87,-194,-291,-202,-176,-197
222,-91,-84,-86,-189,-288,-196,-173,-200
223,-86,-85,-95,-187,-286,-197,-172,-192
224,-84,-79,-97,-193,-290,-192,-171,-193
225,-90,-81,-89,-184,-294,-198,-174,-188
226,-94,-79,-93,-177,-294,-204,-179,-192
227,-98,-72,-90,-177,-292,-200,-180,-198
228,-93,-76,-90,-178,-289,-199,-175,-199
229,-96,-84,-94,-178,-288,-199,-184,-193
230,-90,-81,-94,-177,-281,-196,-183,-187
231,-90,-85,-94,-168,-285,-203,-178,-197
232,-88,-92,-93,-166,-288,-211,-191,-195
233,-94,-84,-89,-168,-291,-206,-190,-198
234,-88,-84,-98,-165,-279,-194,-180,-190
235,-78,-79,-94,-162,-276,-192,-177,-184
236,-76,-74,-95,-157,-275,-188,-168,-191
237,-84,-81,-93,-152,-270,-185,-165,-191
238,-84,-83,-86,-150,-270,-188,-168,-193
239,-86,-88,-83,-152,-268,-188,-172,-188
240,-89,-94,-85,-154,-262,-185,-177,-189
241,-101,-102,-72,-151,-260,-179,-175,-202
242,-108,-106,-58,-147,-261,-183,-173,-201
243,-104,-113,-64,-151,-265,-198,-171,-197
244,-101,-113,-69,-155,-275,-193,-175,-198
245,-94,-92,-71,-155,-277,-193,-157,-188
246,-92,-91,-88,-160,-273,-193,-166,-185
247,-94,-83,-90,-157,-274,-180,-172,-182
248,-83,-87,-97,-161,-271,-181,-168,-183
249,-87,-107,-94,-155,-270,-179,-179,-189
250,-85,-116,-84,-145,-259,-179,-178,-201
251,-89,-119,-76,-138,-252,-176,-175,-209
252,-101,-115,-62,-132,-251,-177,-175,-206
253,-106,-98,-60,-134,-258,-176,-171,-195
254,-92,-97,-58,-147,-253,-174,-170,-198
255,-88,-102,-53,-139,-249,-174,-171,-202
256,-84,-98,-61,-143,-256,-172,-169,-204
257,-75,-106,-63,-148,-256,-179,-171,-205
258,-72,-104,-57,-144,-257,-174,-171,-198
259,-57,-90,-58,-135,-250,-169,-152,-188
260,-64,-89,-64,-128,-241,-168,-153,-192
261,-70,-81,-49,-127,-227,-164,-157,-175
262,-58,-78,-48,-135,-226,-167,-145,-183
263,-62,-88,-49,-136,-225,-166,-152,-201
264,-75,-97,-48,-124,-221,-158,-154,-201
265,-68,-92,-58,-127,-211,-153,-152,-193
266,-67,-92,-50,-138,-213,-148,-155,-192
267,-72,-97,-42,-131,-221,-146,-148,-186
268,-81,-108,-41,-131,-218,-159,-145,-185
269,-90,-113,-39,-128,-219,-146,-140,-194
270,-75,-108,-34,-136,-233,-144,-141,-189
271,-58,-104,-42,-146,-224,-153,-146,-192
272,-62,-96,-61,-138,-226,-149,-151,-193
273,-44,-88,-63,-128,-218,-149,-143,-182
274,-37,-64,-71,-133,-209,-148,-136,-185
275,-46,-56,-65,-133,-213,-136,-152,-181
276,-50,-71,-60,-121,-198,-134,-146,-185
277,-47,-74,-67,-121,-195,-137,-140,-193
278,-45,-75,-49,-123,-201,-139,-138,-192
279,-49,-74,-45,-121,-191,-144,-127,-181
280,-52,-75,-44,-121,-186,-142,-127,-174
281,-45,-76,-45,-121,-192,-133,-123,-174
282,-58,-84,-47,-138,-210,-124,-117,-167
283,-57,-74,-44,-146,-207,-119,-124,-175
284,-44,-78,-35,-127,-207,-125,-133,-175
285,-37,-93,-52,-125,-210,-129,-132,-175
286,-57,-88,-55,-138,-209,-132,-131,-191
287,-68,-80,-41,-133,-206,-118,-128,-187
288,-58,-80,-46,-128,-213,-123,-147,-193
289,-67,-85,-44,-129,-223,-130,-164,-195
290,-75,-87,-45,-139,-224,-150,-148,-195
291,-63,-83,-45,-139,-220,-166,-146,-196
292,-52,-73,-29,-130,-228,-151,-146,-195
293,-48,-63,-29,-122,-220,-131,-136,-191
294,-60,-72,-31,-127,-213,-133,-140,-180
295,-66,-68,-38,-136,-221,-135,-140,-181
296,-45,-52,-28,-131,-207,-126,-132,-172
297,-33,-47,-27,-121,-193,-119,-135,-178
298,-34,-48,-33,-125,-201,-130,-133,-188
299,-24,-64,-45,-132,-208,-151,-142,-187
300,-33,-60,-50,-132,-204,-150,-148,-190
301,-39,-46,-39,-127,-195,-138,-142,-186
302,-48,-54,-33,-118,-190,-141,-141,-187
303,-57,-61,-36,-120,-188,-138,-145,-185
304,-58,-61,-24,-138,-207,-140,-138,-185
305,-51,-63,-19,-132,-207,-139,-129,-184
306,-67,-74,-30,-118,-209,-133,-133,-173
307,-75,-76,-38,-130,-207,-125,-128,-174
308,-67,-75,-30,-139,-211,-143,-128,-172
309,-65,-76,-18,-139,-204,-147,-141,-180
310,-74,-83,-7,-138,-199,-146,-146,-182
311,-75,-88,-29,-133,-208,-137,-136,-186
312,-72,-81,-18,-135,-208,-125,-148,-192
313,-68,-81,-8,-138,-213,-126,-162,-189
314,-67,-78,-31,-137,-209,-139,-156,-190
315,-67,-72,-35,-126,-204,-149,-154,-188
316,-55,-66,-31,-141,-213,-164,-154,-195
317,-56,-68,-32,-156,-215,-165,-165,-193
318,-65,-61,-23,-135,-201,-155,-160,-174
319,-59,-41,-26,-129,-196,-145,-143,-176
320,-56,-47,-29,-127,-200,-138,-144,-184
321,-61,-63,-26,-132,-194,-137,-146,-178
322,-55,-68,-25,-145,-190,-140,-131,-174
323,-53,-66,-34,-137,-198,-137,-134,-177
324,-63,-80,-28,-141,-207,-141,-151,-183
325,-63,-65,-22,-154,-207,-132,-139,-180
326,-64,-57,-13,-150,-188,-133,-128,-163
327,-69,-68,-9,-136,-177,-127,-127,-151
328,-69,-62,-3,-141,-183,-119,-124,-160
329,-80,-80,-2,-140,-188,-118,-126,-175
330,-82,-81,6,-129,-197,-135,-140,-166
331,-70,-73,2,-146,-190,-146,-141,-158
332,-73,-63,-11,-148,-176,-134,-136,-166
333,-62,-53,-10,-144,-172,-121,-129,-165
334,-65,-56,-7,-148,-171,-124,-127,-167
335,-74,-67,-14,-145,-185,-119,-130,-165
336,-71,-73,-19,-147,-184,-123,-133,-157
337,-63,-72,-24,-144,-170,-113,-124,-157
338,-54,-63,-30,-141,-170,-125,-122,-161
339,-45,-60,-28,-154,-162,-119,-121,-146
340,-51,-61,-26,-158,-153,-115,-114,-129
341,-43,-65,-33,-154,-163,-116,-111,-134
342,-45,-68,-19,-160,-163,-106,-105,-140
343,-40,-57,-19,-161,-154,-98,-97,-131
344,-38,-64,-25,-159,-143,-91,-101,-132
345,-37,-68,-21,-162,-140,-95,-101,-126
346,-47,-59,-18,-165,-142,-102,-96,-124
347,-52,-65,-29,-175,-151,-102,-100,-127
348,-45,-62,-27,-186,-152,-100,-100,-136
349,-34,-61,-10,-183,-139,-96,-113,-140
350,-36,-59,-8,-174,-142,-104,-108,-137
351,-38,-65,-30,-180,-152,-97,-89,-132
352,-41,-56,-22,-166,-153,-87,-99,-125
353,-33,-45,-13,-161,-133,-83,-98,-117
354,-29,-47,-18,-170,-133,-78,-91,-118
355,-17,-52,-36,-164,-144,-95,-100,-127
356,-25,-62,-47,-171,-152,-100,-104,-141
357,-17,-56,-57,-179,-147,-90,-99,-130
358,-15,-44,-47,-147,-137,-95,-85,-117
359,-22,-40,-64,-151,-131,-84,-82,-112
360,-19,-51,-66,-177,-129,-86,-87,-113
361,-23,-51,-71,-155,-130,-70,-87,-128
362,-23,-50,-66,-154,-134,-78,-94,-124
363,-22,-51,-73,-163,-129,-77,-95,-112
364,-34,-43,-65,-151,-126,-69,-91,-105
365,-8,-13,-48,-152,-119,-70,-74,-98
366,-14,1,-40,-141,-110,-72,-57,-93
367,-26,12,-57,-131,-112,-75,-61,-83
368,-23,7,-43,-148,-110,-70,-69,-91
369,-17,1,-40,-158,-121,-63,-80,-101
370,-17,12,-35,-144,-131,-84,-78,-92
371,-9,10,-32,-137,-115,-68,-69,-80
372,-13,6,-35,-144,-95,-59,-60,-88
373,3,18,-29,-143,-89,-58,-57,-71
374,-3,16,-20,-158,-98,-45,-50,-59
375,-7,27,-12,-151,-104,-51,-44,-53
376,-3,44,-7,-138,-99,-60,-44,-51
377,3,47,-9,-150,-91,-58,-52,-48
378,4,55,-15,-150,-89,-47,-36,-51
379,6,40,-18,-154,-99,-53,-47,-55
380,15,26,-24,-160,-109,-73,-62,-61
381,8,4,-39,-172,-121,-78,-76,-82
382,5,2,-59,-191,-119,-88,-84,-86
383,15,9,-62,-183,-117,-79,-73,-74
384,23,16,-84,-188,-125,-73,-75,-68
385,25,11,-86,-185,-130,-78,-69,-65
386,32,15,-97,-194,-125,-92,-62,-55
387,29,13,-110,-204,-134,-110,-67,-60
388,35,18,-108,-197,-142,-118,-69,-42
389,44,23,-117,-204,-128,-116,-64,-43
390,46,29,-108,-194,-119,-108,-56,-37
391,45,15,-113,-187,-118,-93,-50,-40
392,34,0,-106,-184,-98,-75,-54,-43
393,31,-14,-111,-177,-107,-74,-58,-48
394,28,-31,-113,-189,-125,-82,-74,-54
395,22,-35,-106,-187,-138,-91,-74,-65
396,8,-41,-99,-191,-154,-105,-75,-52
397,2,-57,-102,-190,-156,-102,-73,-59
398,0,-65,-95,-175,-156,-102,-80,-63
399,0,-78,-84,-180,-154,-107,-91,-73
400,-12,-82,-70,-173,-157,-121,-89,-72
401,-13,-85,-80,-169,-153,-131,-91,-78
402,-13,-93,-77,-166,-162,-120,-109,-86
403,-14,-94,-80,-161,-173,-119,-115,-92
404,-27,-109,-80,-170,-164,-124,-117,-93
405,-34,-104,-78,-172,-169,-119,-119,-98
406,-30,-90,-73,-165,-176,-128,-111,-87
407,-40,-94,-73,-167,-169,-122,-114,-90
408,-44,-92,-66,-167,-169,-120,-106,-78
409,-43,-84,-63,-167,-161,-124,-106,-92
410,-42,-76,-56,-146,-157,-117,-101,-84
411,-39,-73,-58,-154,-143,-110,-103,-84
412,-51,-69,-48,-148,-132,-109,-100,-89
413,-46,-65,-60,-158,-143,-119,-99,-82
414,-53,-74,-49,-158,-146,-119,-108,-75
415,-70,-73,-41,-162,-151,-120,-104,-75
416,-77,-78,-49,-165,-159,-123,-109,-79
417,-91,-77,-49,-161,-161,-118,-111,-75
418,-93,-76,-49,-172,-170,-116,-102,-76
419,-79,-67,-48,-176,-164,-118,-102,-63
420,-79,-65,-45,-172,-159,-113,-97,-58
421,-71,-62,-52,-179,-175,-100,-103,-59
422,-82,-62,-73,-176,-182,-102,-97,-50
423,-81,-64,-85,-206,-178,-91,-101,-70
424,-56,-60,-93,-185,-172,-96,-94,-60
425,-69,-76,-106,-191,-185,-84,-80,-52
426,-58,-81,-131,-209,-190,-100,-105,-68
427,-59,-51,-114,-209,-183,-121,-93,-47
428,-62,-62,-133,-243,-180,-98,-91,-45
429,-75,-47,-105,-266,-196,-119,-94,-22
430,-116,-25,-92,-295,-225,-112,-64,22
431,-121,30,-99,-222,-200,-119,-59,-45
432,-71,45,-70,-222,-168,-66,-8,13
433,-76,24,-66,-183,-64,-79,-9,-16
434,-75,17,-4,-84,-97,-5,8,10
435,-62,-23,4,-27,-1,43,12,-30
436,-113,-9,76,87,48,79,12,-65
437,-114,4,110,124,59,153,-13,-66
438,-34,37,95,241,151,297,22,-92
439,13,49,101,287,189,322,51,-67
440,91,101,27,324,192,392,124,-68
441,148,123,4,457,313,483,136,-59
442,267,125,-18,491,428,620,228,4
443,400,174,-66,544,537,775,333,75
444,478,160,-147,575,598,892,395,146
445,524,137,-224,607,566,909,430,197
446,566,97,-315,512,602,816,365,209
447,597,82,-373,469,483,622,310,223
448,617,42,-510,256,347,365,194,212
449,561,45,-565,11,16,102,95,192
450,424,-26,-654,-305,-311,-233,-47,162
451,291,17,-699,-651,-621,-413,-164,166
452,162,17,-695,-879,-768,-535,-261,37
453,94,-19,-769,-962,-743,-471,-231,44
454,34,-105,-780,-992,-730,-390,-240,1
455,4,-157,-760,-952,-695,-370,-204,-24
456,-47,-233,-729,-990,-700,-378,-240,-73
457,-89,-284,-653,-876,-663,-370,-231,-83
458,-60,-305,-552,-747,-578,-367,-232,-83
459,-58,-321,-469,-629,-507,-325,-178,-78
460,-31,-268,-354,-434,-402,-242,-166,-65
461,-20,-271,-256,-373,-363,-251,-113,-23
462,-9,-198,-136,-300,-312,-215,-61,-9
463,17,-147,-74,-239,-244,-170,-44,23
464,13,-89,-62,-213,-184,-133,-40,2
465,7,-78,-7,-203,-176,-133,-70,-14
466,-18,-17,0,-146,-146,-182,-86,-41
467,-44,-54,21,-172,-115,-164,-124,-71
468,-29,-49,27,-93,-88,-163,-107,-57
469,-36,-104,-3,-79,-68,-124,-111,-93
470,-58,-154,-13,-75,-90,-127,-102,-67
471,-46,-177,-7,-76,-107,-137,-102,-84
472,-80,-215,8,-83,-148,-164,-86,-71
473,-96,-231,-4,-93,-153,-141,-87,-97
474,-106,-252,-4,-85,-167,-149,-97,-73
475,-120,-213,5,-75,-157,-151,-78,-77
476,-111,-204,40,-82,-130,-141,-76,-65
477,-110,-201,33,-64,-107,-94,-63,-54
478,-110,-164,30,-64,-100,-71,-61,-48
479,-92,-146,19,-74,-99,-60,-91,-41
480,-81,-133,17,-49,-83,-52,-74,-46
481,-71,-120,20,-53,-90,-63,-69,-61
482,-62,-133,29,-33,-82,-70,-69,-62
483,-59,-120,34,-28,-76,-73,-80,-62
484,-50,-117,43,-22,-59,-73,-71,-78
485,-51,-108,54,-28,-62,-88,-71,-54
486,-57,-115,57,-23,-56,-70,-51,-47
487,-63,-87,48,-17,-58,-75,-50,-60
488,-64,-110,49,-53,-69,-79,-67,-59
489,-73,-111,42,-58,-83,-97,-75,-60
490,-80,-115,43,-64,-103,-112,-84,-49
491,-86,-126,52,-54,-89,-77,-67,-47
492,-77,-107,39,-37,-97,-72,-70,-51
493,-86,-118,54,-38,-92,-69,-81,-49
494,-73,-117,58,-43,-85,-86,-75,-45
495,-55,-101,44,-41,-91,-100,-77,-39
496,-58,-90,33,-39,-92,-90,-75,-42
497,-59,-84,36,-32,-87,-77,-62,-46
498,-65,-75,47,-12,-80,-73,-58,-42
499,-59,-90,44,-16,-67,-59,-54,-25
500,-50,-93,42,-19,-55,-36,-43,-23
501,-50,-97,41,-10,-50,-39,-39,-36
502,-52,-108,39,-12,-70,-36,-46,-40
503,-43,-99,39,-9,-77,-49,-42,-41
504,-38,-104,39,-9,-78,-60,-47,-44
505,-33,-97,39,-5,-75,-51,-49,-31
506,-41,-85,34,1,-52,-37,-39,-32
507,-50,-84,38,9,-48,-32,-42,-38
508,-38,-78,39,14,-60,-27,-44,-32
509,-35,-85,34,11,-54,-23,-45,-36
510,-38,-93,36,14,-50,-26,-38,-34
511,-29,-91,40,15,-45,-30,-34,-32
512,-26,-89,53,27,-52,-31,-37,-36
513,-26,-85,51,24,-60,-30,-31,-31
514,-34,-93,42,14,-52,-24,-35,-29
515,-34,-86,39,22,-47,-26,-35,-31
516,-29,-77,39,20,-50,-16,-28,-33
517,-26,-74,46,27,-37,-4,-27,-26
518,-22,-75,52,40,-39,-14,-25,-24
519,-15,-76,41,38,-37,-13,-24,-23
520,-23,-77,46,42,-30,0,-20,-20
521,-27,-75,45,45,-23,3,-20,-28
522,-21,-77,42,47,-29,4,-26,-29
523,-21,-84,31,48,-31,9,-29,-33
524,-26,-72,23,43,-30,2,-21,-39
525,-20,-55,38,46,-19,6,-16,-24
526,-16,-50,47,60,-16,17,-7,-19
527,-17,-36,43,59,-13,20,-6,-19
528,-19,-37,47,54,-11,21,-5,-15
529,-16,-38,38,61,-2,14,-9,-17
530,-20,-28,46,70,0,21,-8,-18
531,-22,-27,47,77,5,30,-2,-16
532,-11,-27,52,90,3,31,-3,-16
533,-3,-28,60,91,5,36,-7,-13
534,-12,-37,61,88,14,40,0,-8
535,-10,-27,42,93,15,35,2,-8
536,-9,-24,40,93,5,44,2,-12
537,-3,-19,46,98,14,51,4,-8
538,-11,-12,34,98,26,41,4,-11
539,-15,-6,34,107,42,52,6,-8
540,-11,-2,44,124,46,65,19,-4
541,-3,-1,50,127,60,73,18,2
542,1,0,58,139,58,82,23,5
543,8,6,45,147,52,82,28,4
544,-1,2,47,140,57,83,30,6
545,-3,17,45,137,62,80,35,13
546,10,27,47,143,62,87,38,14
547,16,32,54,158,70,98,39,21
548,14,40,46,158,85,99,47,13
549,21,47,46,166,100,93,41,18
550,23,50,54,186,100,106,44,21
551,26,59,45,192,102,107,42,22
552,38,63,41,200,117,107,45,22
553,44,72,42,205,124,116,47,27
554,40,82,40,208,126,119,56,32
555,35,85,38,211,126,124,63,41
556,39,84,36,216,118,136,74,45
557,57,94,37,226,128,145,83,56
558,61,99,26,226,145,145,94,51
559,59,106,31,241,163,152,99,58
560,59,110,39,262,169,162,102,70
561,67,113,35,261,165,169,110,72
562,73,118,34,265,173,172,109,77
563,75,121,32,268,185,177,109,82
564,76,131,27,272,202,181,120,86
