,I,II,v1,v2,v3,v4,v5,v6
228,117,142,19,249,248,189,159,152
229,132,161,5,261,261,199,176,153
230,139,154,-17,267,283,215,178,154
231,157,163,-14,279,297,219,183,170
232,158,172,-22,284,307,211,187,166
233,157,166,-17,277,312,224,184,174
234,154,166,-13,283,314,229,201,188
235,156,178,-17,287,320,236,206,182
236,163,184,-16,288,316,253,214,187
237,168,187,-11,299,319,263,224,201
238,172,189,-4,310,334,254,233,206
239,177,182,-3,308,331,254,232,206
240,168,184,-6,307,330,260,231,211
241,165,190,-16,304,331,254,238,206
242,175,191,-37,304,336,262,227,210
243,183,195,-27,299,341,266,227,206
244,174,213,-38,300,344,261,242,210
245,169,215,-38,302,337,275,246,219
246,179,211,-35,303,325,271,247,216
247,179,215,-36,299,325,267,241,208
248,169,203,-48,290,343,265,233,214
249,161,195,-40,286,339,265,225,208
250,157,208,-28,287,322,253,221,208
251,149,189,-27,273,304,247,215,203
252,144,174,-22,262,295,242,216,200
253,147,179,-11,256,280,228,221,193
254,148,168,-6,245,273,226,216,199
255,135,150,-12,237,260,222,204,190
256,127,154,-27,232,246,211,188,178
257,122,146,-21,217,242,200,176,164
258,114,148,-35,199,240,195,166,153
259,100,145,-27,193,229,191,155,144
260,100,143,-24,191,218,175,148,138
261,90,127,-16,172,206,162,131,129
262,81,112,0,169,191,149,126,128
263,67,100,-8,159,172,133,130,107
264,52,84,-3,149,151,127,115,103
265,38,75,-6,139,142,116,104,96
266,39,73,-9,120,132,102,86,88
267,34,69,2,107,122,96,77,84
268,24,61,0,102,105,85,71,72
269,22,55,0,93,92,77,61,64
270,19,50,4,82,81,76,55,59
271,7,54,1,75,72,71,45,52
272,6,48,-5,63,72,60,30,46
273,-2,32,-3,55,66,53,23,37
274,1,42,3,52,53,40,23,29
275,-5,40,9,37,39,36,19,28
276,-10,25,13,28,27,35,14,29
277,0,27,4,16,19,17,14,28
278,6,19,3,4,14,15,13,20
279,-5,9,11,8,13,9,10,14
280,-9,8,16,9,10,4,3,11
281,-13,11,14,6,9,8,2,10
282,-13,14,20,1,0,10,-4,5
283,-25,12,23,-2,-2,4,-11,5
284,-21,12,18,-9,1,1,-13,-1
285,-18,5,8,-9,1,-3,-18,-7
286,-19,6,5,-15,-15,-14,-27,-14
287,-22,2,8,-21,-22,-15,-25,-19
288,-28,0,7,-14,-18,-15,-26,-12
289,-21,6,8,-13,-11,-13,-20,-7
290,-13,8,4,-17,-17,-9,-14,-14
291,-19,5,7,-17,-11,-6,-17,-9
292,-20,5,17,-14,-8,-5,-14,-4
293,-16,10,8,-10,-14,-9,-10,-11
294,-20,1,17,-14,-16,-5,-18,-17
295,-20,0,19,-18,-16,-2,-20,-15
296,-21,0,17,-24,-12,-8,-22,-16
297,-23,-11,21,-19,-10,-14,-28,-15
298,-22,-4,19,-18,-21,-16,-26,-21
299,-24,1,17,-15,-21,-13,-20,-26
300,-19,-4,22,-12,-19,-9,-28,-21
301,-5,6,18,-14,-16,-11,-29,-15
302,-7,11,6,-21,-11,-12,-24,-20
303,-9,2,7,-19,-9,-10,-25,-17
304,-9,8,9,-14,-15,-13,-21,-17
305,-17,10,8,-15,-12,-6,-23,-23
306,-15,2,12,-12,-6,-3,-24,-20
307,-6,6,14,-11,0,-6,-18,-18
308,-9,8,23,-13,0,-7,-13,-24
309,-9,6,24,-11,-1,-6,-14,-16
310,-15,3,25,-15,-8,-5,-17,-15
311,-18,2,20,-15,-13,-9,-18,-21
312,-17,2,15,-18,-15,-10,-25,-19
313,-17,9,17,-15,-9,-6,-23,-19
314,-12,14,12,-15,-5,-8,-20,-22
315,-6,9,17,-16,-2,-8,-23,-18
316,-10,10,19,-15,-5,-14,-19,-17
317,-15,12,14,-16,-8,-16,-22,-20
318,-14,9,19,-12,-3,-11,-26,-17
319,-13,12,17,-11,0,-12,-30,-23
320,-13,13,12,-15,0,-18,-33,-27
321,-13,8,13,-15,-5,-17,-30,-24
322,-15,11,14,-15,-7,-18,-23,-23
323,-11,11,19,-16,-4,-15,-22,-19
324,-10,3,22,-17,-9,-14,-22,-14
325,-7,3,18,-16,-10,-19,-24,-17
326,-13,-3,18,-20,-11,-20,-31,-21
327,-16,-9,17,-19,-14,-22,-31,-23
328,-16,-5,18,-17,-13,-28,-31,-26
329,-17,-4,15,-20,-16,-28,-33,-25
330,-14,-7,8,-22,-14,-29,-35,-26
331,-11,-9,12,-21,-14,-32,-37,-25
332,-11,-7,11,-23,-19,-36,-33,-20
333,-12,-4,10,-23,-17,-34,-34,-22
334,-16,-4,13,-19,-15,-29,-34,-20
335,-17,-5,13,-21,-14,-22,-30,-19
336,-15,0,17,-19,-5,-22,-28,-15
337,-14,2,19,-16,-1,-25,-27,-14
338,-14,0,22,-17,-4,-25,-30,-18
339,-11,0,21,-20,-11,-28,-31,-19
340,-15,-4,18,-22,-15,-29,-31,-14
341,-10,-3,12,-26,-13,-29,-32,-10
342,-11,0,7,-24,-5,-25,-28,-15
343,-14,-2,9,-22,0,-17,-27,-12
344,-12,-1,13,-25,-1,-20,-27,-9
345,-15,-1,9,-25,-10,-22,-25,-14
346,-18,-8,7,-26,-16,-20,-27,-13
347,-20,-8,11,-27,-12,-16,-26,-15
348,-17,-5,11,-26,-13,-20,-26,-15
349,-15,-10,6,-27,-10,-23,-32,-14
350,-14,-6,4,-27,-5,-24,-35,-18
351,-16,0,7,-24,-10,-29,-34,-22
352,-15,-5,14,-22,-10,-24,-38,-21
353,-15,-1,16,-23,-13,-22,-38,-22
354,-17,-3,12,-25,-16,-26,-35,-24
355,-16,-9,10,-25,-15,-29,-39,-16
356,-12,0,14,-25,-13,-28,-31,-13
357,-18,0,9,-27,-12,-25,-27,-21
358,-19,-5,5,-27,-12,-23,-35,-16
359,-18,-8,11,-31,-10,-24,-39,-23
360,-22,-6,13,-30,-14,-27,-35,-24
361,-22,-7,11,-27,-14,-26,-29,-20
362,-20,-8,14,-22,-13,-21,-31,-23
363,-15,-3,17,-19,-13,-22,-28,-20
364,-18,-12,18,-25,-18,-23,-33,-15
365,-22,-11,15,-27,-19,-26,-36,-20
366,-23,-16,9,-25,-19,-25,-39,-23
367,-22,-25,10,-27,-18,-19,-41,-20
368,-26,-18,17,-29,-20,-25,-31,-21
369,-32,-19,14,-27,-26,-24,-32,-23
370,-31,-26,19,-27,-27,-21,-38,-21
371,-29,-29,20,-33,-28,-18,-35,-24
372,-27,-27,13,-37,-26,-26,-36,-23
373,-28,-26,12,-35,-20,-29,-41,-29
374,-26,-18,13,-26,-22,-24,-41,-31
375,-20,-15,18,-25,-25,-26,-37,-26
376,-18,-12,19,-25,-26,-24,-40,-24
377,-18,-7,10,-24,-25,-25,-40,-21
378,-19,-8,8,-23,-20,-21,-34,-24
379,-20,-7,12,-24,-22,-20,-37,-25
380,-18,-8,10,-28,-33,-32,-38,-24
381,-19,-17,2,-30,-35,-32,-41,-28
382,-21,-25,1,-34,-29,-33,-44,-29
383,-26,-26,4,-39,-25,-33,-45,-32
384,-28,-23,6,-38,-29,-32,-45,-25
385,-22,-16,4,-34,-32,-30,-38,-22
386,-23,-15,5,-29,-26,-29,-34,-21
387,-26,-15,9,-28,-27,-28,-35,-18
388,-26,-13,13,-30,-34,-22,-34,-17
389,-29,-18,7,-33,-36,-22,-34,-20
390,-27,-22,2,-35,-36,-27,-40,-21
391,-32,-22,4,-34,-32,-23,-40,-28
392,-37,-16,4,-32,-31,-23,-43,-30
393,-33,-17,4,-31,-35,-24,-44,-24
394,-29,-24,3,-35,-36,-25,-43,-29
395,-28,-30,1,-35,-40,-31,-45,-35
396,-30,-28,-2,-37,-40,-33,-46,-31
397,-29,-21,-2,-37,-40,-35,-48,-29
398,-22,-21,1,-32,-40,-41,-49,-22
399,-21,-20,-2,-36,-42,-43,-44,-24
400,-23,-17,1,-34,-40,-38,-39,-22
401,-22,-20,3,-29,-37,-33,-39,-18
402,-21,-23,-1,-36,-34,-28,-41,-25
403,-22,-27,-1,-38,-37,-30,-44,-27
404,-27,-28,-5,-36,-39,-35,-47,-26
405,-27,-19,-3,-37,-36,-33,-44,-23
406,-24,-23,-1,-41,-37,-34,-47,-26
407,-27,-28,-4,-43,-46,-38,-47,-29
408,-30,-32,-5,-48,-46,-42,-46,-26
409,-29,-38,0,-49,-44,-40,-48,-24
410,-30,-36,4,-49,-50,-41,-47,-23
411,-32,-41,-2,-53,-53,-44,-45,-25
412,-31,-43,0,-50,-50,-45,-46,-25
413,-26,-36,6,-46,-46,-46,-44,-24
414,-27,-31,5,-52,-42,-42,-47,-28
415,-31,-35,3,-52,-49,-38,-52,-30
416,-30,-36,0,-49,-52,-41,-55,-30
417,-25,-37,0,-53,-50,-48,-58,-31
418,-23,-32,-3,-53,-50,-48,-54,-31
419,-23,-29,-7,-50,-48,-48,-52,-30
420,-24,-32,-6,-48,-47,-51,-54,-31
421,-23,-36,-3,-49,-51,-53,-57,-32
422,-26,-39,-2,-48,-51,-54,-55,-34
423,-27,-39,-3,-48,-50,-52,-52,-34
424,-25,-42,-1,-45,-51,-50,-50,-28
425,-24,-44,-2,-48,-48,-50,-51,-30
426,-28,-44,-5,-51,-51,-49,-54,-27
427,-33,-44,-4,-48,-53,-47,-52,-29
428,-33,-46,0,-49,-50,-50,-54,-31
429,-34,-45,2,-50,-48,-47,-55,-29
430,-36,-41,2,-51,-47,-46,-54,-30
431,-34,-40,-1,-50,-48,-48,-51,-28
432,-34,-42,-3,-50,-49,-45,-54,-27
433,-34,-45,-3,-52,-49,-46,-57,-31
434,-31,-43,-5,-53,-51,-52,-55,-28
435,-29,-44,-5,-55,-51,-51,-61,-30
436,-30,-45,-3,-54,-52,-50,-59,-33
437,-29,-42,-4,-56,-55,-50,-56,-32
438,-27,-44,0,-52,-53,-48,-60,-30
439,-29,-47,-4,-51,-55,-50,-59,-31
440,-31,-47,-8,-57,-55,-49,-58,-35
441,-30,-51,-4,-54,-55,-49,-62,-37
442,-32,-54,-1,-53,-63,-52,-62,-38
443,-33,-56,0,-55,-65,-53,-62,-39
444,-35,-57,2,-47,-61,-56,-61,-37
445,-32,-51,-1,-47,-54,-53,-54,-33
446,-32,-50,0,-49,-52,-47,-55,-34
447,-34,-54,1,-46,-51,-44,-57,-36
448,-37,-56,0,-54,-58,-47,-60,-36
449,-37,-57,-2,-59,-63,-49,-65,-39
450,-38,-57,-2,-56,-61,-49,-65,-39
451,-40,-50,0,-58,-57,-46,-61,-37
452,-40,-45,2,-56,-58,-45,-58,-35
453,-38,-45,1,-52,-59,-46,-59,-33
454,-34,-44,4,-56,-55,-45,-59,-34
455,-39,-49,4,-55,-59,-45,-62,-41
456,-42,-47,4,-51,-63,-44,-61,-41
457,-30,-41,3,-56,-56,-45,-63,-38
458,-24,-42,4,-50,-58,-44,-63,-34
459,-27,-45,0,-47,-58,-44,-57,-38
460,-34,-48,-2,-46,-55,-41,-58,-40
461,-29,-48,-2,-45,-54,-41,-64,-41
462,-26,-53,-1,-51,-63,-43,-67,-46
463,-34,-57,-6,-58,-71,-45,-70,-48
464,-42,-58,-14,-57,-75,-52,-70,-49
465,-41,-55,-8,-49,-66,-56,-68,-45
466,-32,-52,-3,-48,-61,-56,-65,-46
467,-38,-49,-4,-48,-61,-46,-64,-48
468,-47,-48,-3,-49,-63,-41,-63,-42
469,-38,-49,-6,-54,-62,-43,-65,-38
470,-29,-43,0,-55,-64,-40,-65,-34
471,-38,-36,-4,-52,-65,-37,-60,-44
472,-44,-43,-3,-44,-61,-38,-63,-43
473,-34,-48,-5,-43,-56,-38,-65,-37
474,-30,-40,-1,-41,-53,-37,-66,-48
475,-39,-41,-3,-42,-63,-36,-68,-47
476,-53,-48,-9,-47,-58,-42,-68,-55
477,-49,-41,-7,-52,-56,-53,-73,-50
478,-42,-36,-6,-58,-73,-59,-71,-50
479,-53,-38,-4,-54,-69,-51,-70,-52
480,-62,-50,4,-51,-65,-52,-75,-53
481,-50,-49,4,-52,-66,-54,-74,-50
482,-47,-42,13,-59,-72,-54,-74,-49
483,-49,-37,9,-67,-78,-57,-74,-40
484,-51,-40,0,-69,-71,-55,-75,-31
485,-42,-36,-5,-70,-74,-66,-74,-35
486,-36,-22,0,-69,-78,-75,-64,-41
487,-34,-14,-2,-62,-72,-66,-57,-30
488,-33,-12,-3,-52,-52,-54,-55,-31
489,-17,-3,0,-48,-38,-44,-50,-16
490,-14,6,0,-48,-41,-33,-42,-15
491,-18,10,0,-39,-36,-29,-43,-14
492,-15,4,1,-28,-29,-22,-39,-8
493,-4,9,-4,-24,-25,-24,-37,-8
494,-7,18,-2,-27,-29,-25,-33,-13
495,-5,24,3,-27,-34,-21,-31,-3
496,-6,25,4,-16,-22,-23,-27,0
497,-7,22,5,-19,-22,-21,-29,0
498,-3,26,-2,-23,-29,-20,-24,0
499,0,34,-8,-19,-22,-17,-22,0
500,8,37,-17,-17,-16,-11,-24,0
501,15,44,-15,-13,-14,-4,-14,9
502,17,56,-29,-14,-7,0,-9,15
503,20,66,-23,-16,-4,7,-6,26
504,28,70,-22,-18,0,13,5,34
505,22,71,-26,-23,-3,13,4,30
506,28,71,-22,-25,-2,12,2,37
507,20,58,-32,-33,-12,3,0,26
508,19,60,-35,-40,-13,-2,-8,19
509,14,56,-27,-43,-18,-7,-10,14
510,16,50,-31,-47,-20,-15,-14,11
511,14,37,-30,-44,-29,-21,-18,7
512,13,31,-38,-50,-40,-21,-27,3
513,4,27,-34,-47,-47,-23,-27,-2
514,6,22,-36,-45,-55,-25,-32,2
515,-3,14,-31,-44,-54,-23,-29,-6
516,-2,13,-28,-45,-55,-29,-28,0
517,-10,-4,-28,-42,-60,-29,-31,-7
518,-15,-11,-17,-43,-61,-36,-36,-10
519,-18,-22,-12,-48,-61,-45,-40,-19
520,-23,-29,-13,-46,-60,-49,-49,-21
521,-25,-35,-11,-48,-59,-54,-50,-32
522,-32,-45,-5,-50,-57,-52,-56,-30
523,-32,-50,-8,-48,-61,-52,-53,-33
524,-36,-58,-5,-45,-67,-53,-59,-32
525,-40,-65,0,-45,-69,-53,-58,-32
526,-46,-71,0,-49,-74,-57,-54,-30
527,-55,-80,-3,-52,-75,-54,-57,-37
528,-56,-86,-1,-49,-78,-57,-61,-33
529,-54,-88,0,-50,-77,-58,-62,-38
530,-58,-90,-1,-53,-73,-63,-64,-43
531,-56,-92,0,-53,-72,-60,-61,-42
532,-56,-92,2,-54,-71,-58,-62,-37
533,-55,-92,5,-59,-68,-57,-68,-39
534,-53,-95,8,-52,-66,-55,-69,-36
535,-52,-90,6,-51,-70,-59,-68,-39
536,-52,-92,6,-48,-71,-59,-71,-45
537,-52,-90,5,-50,-72,-61,-71,-37
538,-49,-93,6,-59,-69,-59,-69,-42
539,-53,-101,6,-62,-81,-61,-77,-42
540,-57,-107,3,-67,-86,-66,-78,-41
541,-62,-108,0,-72,-89,-67,-80,-48
542,-63,-108,-6,-76,-93,-71,-80,-50
543,-63,-108,-8,-81,-89,-72,-75,-51
544,-57,-100,-5,-77,-86,-74,-74,-47
545,-53,-100,0,-76,-81,-65,-70,-42
546,-59,-101,5,-54,-77,-60,-75,-43
547,-52,-96,7,-50,-68,-61,-73,-41
548,-58,-110,20,-17,-55,-54,-73,-37
549,-48,-116,17,-1,-48,-56,-73,-43
550,-71,-129,48,36,-18,-66,-85,-58
551,-60,-145,50,68,-7,-60,-91,-72
552,-56,-129,56,39,-28,-70,-82,-76
553,-59,-113,55,28,-35,-49,-73,-77
554,-50,-113,50,14,-37,-43,-76,-70
555,-27,-93,31,-11,-38,-20,-53,-42
556,-24,-47,11,-26,-40,21,-16,-3
557,-8,-3,3,-17,-21,68,27,34
558,4,42,-3,-37,14,111,75,60
559,34,89,-13,-29,32,148,101,92
560,87,117,-19,-65,41,202,154,133
561,119,162,-55,-73,54,247,204,189
562,173,216,-66,-114,94,319,292,261
563,224,244,-136,-159,124,394,357,323
564,253,287,-202,-231,148,471,429,371
565,281,336,-280,-328,138,512,487,403
566,333,387,-375,-425,93,563,551,434
567,365,421,-402,-485,92,591,587,496
568,365,434,-446,-574,63,603,622,529
569,330,433,-457,-602,45,576,599,524
570,280,377,-470,-643,-54,518,554,485
571,226,346,-453,-712,-152,397,467,421
572,150,288,-417,-730,-292,261,349,362
573,48,199,-387,-775,-432,112,222,268
574,-23,99,-346,-774,-577,-42,97,176
575,-78,25,-283,-720,-625,-169,9,91
576,-100,-44,-237,-645,-631,-251,-73,21
577,-130,-101,-188,-566,-619,-286,-142,-38
578,-146,-154,-147,-464,-572,-310,-193,-79
579,-151,-195,-108,-420,-527,-286,-206,-119
580,-157,-222,-94,-353,-480,-277,-242,-148
581,-182,-231,-74,-317,-433,-277,-246,-178
582,-177,-221,-57,-288,-396,-266,-259,-169
583,-163,-217,-48,-236,-354,-240,-239,-163
584,-159,-185,-53,-203,-302,-218,-218,-142
585,-144,-158,-43,-160,-253,-187,-179,-116
586,-123,-133,-35,-109,-196,-160,-161,-111
587,-94,-120,-23,-90,-163,-135,-151,-98
588,-73,-105,-4,-46,-125,-121,-130,-79
589,-58,-106,-22,-31,-106,-102,-109,-60
590,-46,-102,-10,-22,-89,-71,-89,-48
591,-39,-86,-8,-1,-90,-60,-71,-34
592,-49,-81,-2,-10,-74,-54,-54,-43
593,-43,-70,1,-1,-68,-53,-51,-27
594,-38,-64,-5,0,-56,-42,-54,-35
595,-32,-59,-1,-3,-60,-51,-62,-33
596,-41,-61,-11,-3,-58,-44,-65,-40
597,-39,-50,-16,0,-64,-50,-68,-49
598,-26,-49,-22,-8,-60,-52,-77,-43
599,-35,-51,-16,-9,-63,-51,-87,-36
600,-34,-42,-17,11,-53,-61,-77,-35
601,-35,-44,-11,13,-48,-58,-70,-34
602,-40,-42,1,15,-43,-56,-61,-44
603,-38,-28,10,15,-46,-56,-63,-34
604,-31,-22,13,5,-43,-47,-62,-24
605,-31,-24,10,6,-43,-44,-63,-19
606,-30,-23,7,11,-49,-43,-66,-16
607,-35,-30,5,5,-51,-43,-60,-32
608,-38,-32,11,16,-49,-49,-58,-30
